date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:48:19	32134/32134	---M--	200	added ('OK')	image/jpeg	etag:%22ec6a21962f993c2a22b88dde06299dc0-ssl%22	https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/review-photo-3b.jpg	/Users/pauldurko/Desktop/ringInterstitial/offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/review-photo-3b.jpg	(from https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/int2?oidsm=151&affidsm=39&source_id=342&uid=2274&oid=686&affid=342)
13:48:20	33039/33039	---M--	200	added ('OK')	image/jpeg	etag:%22b4b20b9195889828d1915f89ab00a46a-ssl%22	https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/review-photo-4.jpg	/Users/pauldurko/Desktop/ringInterstitial/offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/review-photo-4.jpg	(from https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/int2?oidsm=151&affidsm=39&source_id=342&uid=2274&oid=686&affid=342)
13:48:21	27996/27996	---M--	200	added ('OK')	image/jpeg	etag:%22c1cae92b00d022b0e563e59bef268e5e-ssl%22	https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/review-photo-5b.jpg	/Users/pauldurko/Desktop/ringInterstitial/offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/review-photo-5b.jpg	(from https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/int2?oidsm=151&affidsm=39&source_id=342&uid=2274&oid=686&affid=342)
13:48:22	30115/30115	---M--	200	added ('OK')	image/jpeg	etag:%22966169998aef14bfa55afc7f85a4de83-ssl%22	https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/review-photo-6b.jpg	/Users/pauldurko/Desktop/ringInterstitial/offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/review-photo-6b.jpg	(from https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/int2?oidsm=151&affidsm=39&source_id=342&uid=2274&oid=686&affid=342)
13:48:24	5464/5464	---M--	200	added ('OK')	image/webp	etag:%22926d00f59fb1fac488bb0d61dbcfb6e8-ssl%22	https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/chris-m.webp	/Users/pauldurko/Desktop/ringInterstitial/offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/chris-m.webp	(from https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/int2?oidsm=151&affidsm=39&source_id=342&uid=2274&oid=686&affid=342)
13:48:25	383276/383276	---M--	200	added ('OK')	image/jpeg	etag:%226870db7ba6a1560df2d6106543f26890-ssl%22	https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/offer-image-dt.jpg	/Users/pauldurko/Desktop/ringInterstitial/offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/offer-image-dt.jpg	(from https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/int2?oidsm=151&affidsm=39&source_id=342&uid=2274&oid=686&affid=342)
13:48:26	11047/11047	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223e0fae008a62e5a6c3a3cb90976dc1a4-ssl-df%22	https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/logo-herzp1smartring-by-wuzutech.svg	/Users/pauldurko/Desktop/ringInterstitial/offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/logo-herzp1smartring-by-wuzutech.svg	(from https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/int2?oidsm=151&affidsm=39&source_id=342&uid=2274&oid=686&affid=342)
13:48:26	22090/22090	---MCZ	200	added ('OK')	application/javascript	etag:W/%22be3d10e938792218920ff0086d98c5a4-ssl-df%22	https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/js/campaign.js	/Users/pauldurko/Desktop/ringInterstitial/offer.wuzutech.com/wuzutech/herzp1smartring/en/us/js/campaign.js	(from https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/int2?oidsm=151&affidsm=39&source_id=342&uid=2274&oid=686&affid=342)
13:48:27	961/961	---MCZ	200	added ('OK')	application/javascript	etag:W/%2220f7b92b6da1427e252fd902b3cfb8ad-ssl%22	https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/js/black-friday-countdown.js	/Users/pauldurko/Desktop/ringInterstitial/offer.wuzutech.com/wuzutech/herzp1smartring/en/us/js/black-friday-countdown.js	(from https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/int2?oidsm=151&affidsm=39&source_id=342&uid=2274&oid=686&affid=342)
13:48:29	180/180	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222c322e2e13ee714d3641f19019d23d47-ssl%22	https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/icon-arrow-right.svg	/Users/pauldurko/Desktop/ringInterstitial/offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/icon-arrow-right.svg	(from https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/css/int4cro.css)
13:48:29	337/337	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22d9c978634e1dcfc7f0e5b15fdce97c44-ssl%22	https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/icon-checkmark-details.svg	/Users/pauldurko/Desktop/ringInterstitial/offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/icon-checkmark-details.svg	(from https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/css/int4cro.css)
